"pid","NAME","CLASS","POSITION","TPE","CREATED","LINK","USER","USERLINK","JOINED","LAST VISIT","ONLINE FOR","BANK BALANCE","SHL TEAM","IIHF NATION","REPUTATION","ACTIVE","HANDEDNESS","JERSEY NUMBER","HEIGHT","WEIGHT","BIRTHPLACE","TPE AVAILABLE","franchiseID","teamID","team","Inaugural.Season","leagueID","abbr","primary","secondary","alt1","alt2","screening","gettingOpen","passing","puckhandling","shootingAccuracy","shootingRange","offensiveRead","checking","hitting","positioning","stickchecking","shotBlocking","faceoffs","defensiveRead","acceleration","agility","balance","speed","stamina","strength","fighting","aggression","bravery","determination","teamPlayer","leadership","temperament","professionalism","blocker","glove","pokeCheck","rebound","recovery","lowShots","reflexes","skating","mentalToughness","goaltenderStamina","CLEAN_NAME","RENDER","75_Create","75_activity check","75_other","75_training","75_training camp","75_seasonal coaching","75_point task","75_correction","75_recruitment","75_Unretire","75_fantasy","74_Create","74_activity check","74_other","74_training","74_seasonal coaching","74_training camp","74_point task","73_Create","73_other","73_activity check","73_training","73_point task","73_seasonal coaching","73_training camp","74_correction","72_Create","72_activity check","72_other","72_seasonal coaching","72_training","72_training camp","74_recruitment","74_fantasy","72_initial","72_point task","72_fantasy","75_regression","73_regression","72_regression","73_correction","73_recruitment","72_correction"
210,"Tom Holberg","S66","Right Wing",313,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/210","Sleepy","https://simulationhockey.com/member.php?action=profile&uid=2621",2017-05-30,2022-10-06,1490400,59275000,NA,"Norway",39,"IA","Left",18,"6ft 3in",215,"Oslo, Norway",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,13,13,15,13,11,14,13,13,5,13,5,9,14,11,5,13,12,15,14,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom Holberg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,NA,NA,-79,NA,NA,NA,NA,NA
209,"Graj Virrok","S66","Center",1900,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/209",".Laser","https://simulationhockey.com/member.php?action=profile&uid=4343",2019-11-22,2024-04-13,1011600,136575000,21,"Sweden",20,"Active","Right",69,"6ft 3in",235,"Sweden",9,22,34,"Philadelphia Forge",60,0,"PHI","#e88900","#a00400","#212020","",13,19,18,19,16,12,19,18,15,17,16,12,15,18,17,17,17,17,17,17,5,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graj Virrok","Brett Kiesel",NA,26,NA,65,12,56,138,NA,NA,NA,6,NA,18,NA,45,28,6,98,NA,6,16,40,80,NA,NA,NA,NA,2,NA,28,5,6,NA,NA,1646,NA,NA,-427,NA,NA,NA,NA,NA
207,"Benson Fiorentini","S66","Left Wing",1918,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/207","adamantium","https://simulationhockey.com/member.php?action=profile&uid=2569",2017-03-30,2024-04-14,1598400,90244998,6,"USA",38,"Active","Right",9,"5ft 10in",190,"Long Island, United States",8,6,31,"Tampa Bay Barracuda",59,0,"TBB","#000000","#f499c2","#0ad2d2","#ffffff",17,19,18,19,17,12,18,17,14,17,17,12,15,17,17,17,18,16,17,17,5,7,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benson Fiorentini","Filip Forsberg",NA,26,NA,65,12,56,154,NA,NA,NA,NA,NA,18,NA,45,28,6,92,NA,7,16,40,80,NA,NA,NA,NA,2,NA,28,5,6,NA,NA,1661,1,NA,-430,NA,NA,NA,NA,NA
206,"Bnana NWaffles","S66","Center",1313,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/206","JMacNCheese","https://simulationhockey.com/member.php?action=profile&uid=4291",2019-11-15,2024-03-31,1094400,2725000,2,"Finland",13,"Active","Right",88,"6ft 2in",200,"Helsinki, Finland",22,2,2,"Hamilton Steelhawks",1,0,"HAM","#253b50","#ffffff","#d1d3d4","#3e7098",12,17,17,18,15,12,17,18,15,16,14,10,13,16,15,15,17,14,17,18,5,5,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bnana NWaffles","Mika Zibanejad",NA,18,NA,40,12,NA,97,NA,NA,NA,NA,NA,14,NA,35,NA,6,56,NA,7,16,28,55,NA,NA,NA,NA,2,30,NA,NA,6,NA,8,1186,1,NA,-304,NA,NA,NA,NA,NA
203,"Manny Calavera","S66","Right Wing",1067,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/203","jackkmart","https://simulationhockey.com/member.php?action=profile&uid=5428",2021-02-04,2024-04-10,644400,2815290,9,"Japan",7,"Active","Right",7,"6ft 1in",175,"Miami, United States",0,7,15,"Edmonton Blizzard",10,0,"EDM","#091e40","#33c2ef","#f5d606","",10,17,16,16,16,10,16,17,14,15,16,12,5,15,14,13,16,16,17,18,5,5,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manny Calavera","",NA,10,NA,20,6,14,41,NA,NA,NA,NA,NA,6,NA,5,8,6,16,NA,7,12,20,40,NA,NA,NA,NA,2,NA,NA,NA,6,NA,NA,1106,NA,NA,-258,NA,NA,NA,NA,NA
200,"Edge Rocks","S66","Right Wing",293,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/200","Edgerocks1","https://simulationhockey.com/member.php?action=profile&uid=6177",2022-04-14,2023-03-15,131340,26654820,NA,"Ireland",1,"IA","Right",13,"5ft 11in",202,"Dublin, Ireland",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,14,14,13,10,14,11,11,12,11,11,12,11,13,13,12,11,14,11,8,9,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Edge Rocks","Edge the wrestler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,-75,NA,NA,NA,NA,NA
199,"Nibbles The Squirrel","S66","Right Wing",1463,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/199","SouthPaw","https://simulationhockey.com/member.php?action=profile&uid=5475",2021-03-05,2024-04-13,1368000,32004800,2,"Finland",9,"Active","Left",10,"6ft 0in",180,"The Forrest, Finland",13,2,2,"Hamilton Steelhawks",1,0,"HAM","#253b50","#ffffff","#d1d3d4","#3e7098",13,17,17,17,15,12,17,17,16,17,16,12,9,17,17,17,17,17,16,17,6,10,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nibbles The Squirrel","https://imgur.com/a/4gAJ7Oa",NA,16,NA,40,6,28,25,NA,NA,NA,NA,NA,16,NA,40,28,6,18,NA,6,8,20,NA,28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1523,NA,NA,-351,NA,NA,NA,NA,NA
198,"Julian Eaglesong","S66","Center",1173,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/198","MN_Moosey","https://simulationhockey.com/member.php?action=profile&uid=4590",2020-01-27,2024-04-06,564600,15471000,9,"Germany",13,"Active","Left",91,"6ft 1in",220,"Cologne, Germany",17,7,15,"Edmonton Blizzard",10,0,"EDM","#091e40","#33c2ef","#f5d606","",12,16,17,16,15,9,16,17,11,15,16,8,16,16,15,15,17,17,17,17,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Julian Eaglesong","Frank Vatrano",NA,18,NA,27,12,NA,21,NA,NA,NA,NA,NA,12,NA,12,NA,6,46,NA,2,14,18,45,NA,NA,NA,NA,2,NA,NA,3,6,NA,NA,1211,NA,NA,-282,NA,NA,NA,NA,NA
196,"Eggward Elric","S66","Left Wing",1735,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/196","jeffie43","https://simulationhockey.com/member.php?action=profile&uid=4410",2020-01-11,2024-03-31,2192400,45247000,3,"Canada",35,"Active","Right",10,"6ft 3in",205,"Toronto, Canada",8,3,9,"Toronto North Stars",2,0,"TOR","#195aa5","#ffffff","","",5,19,19,19,19,12,20,15,15,12,12,11,5,14,16,16,18,17,17,18,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eggward Elric","Edward Elric",NA,12,NA,30,12,56,23,NA,NA,NA,4,NA,16,NA,40,28,6,76,NA,6,16,40,63,NA,NA,NA,NA,2,7,28,5,6,NA,NA,1671,NA,NA,-412,NA,NA,NA,NA,NA
195,"Pyotr Gallen","S66","Right Wing",578,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/195","StaticShocked","https://simulationhockey.com/member.php?action=profile&uid=2674",2017-06-07,2023-10-30,835200,32750000,19,"Czechia",15,"IA","Right",51,"6ft 2in",210,"Ilava, Czech Republic",0,20,30,"Seattle Argonauts",56,0,"SEA","#192e58","#c5942c","#7d92ab","#d1d1d2",14,15,15,15,15,12,15,14,13,14,12,10,10,14,14,14,15,14,15,15,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pyotr Gallen","Dawson Mercer, New Jersey Devils",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,-144,NA,NA,NA,NA,NA
194,"Oles Kobliska","S66","Center",1495,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/194","The__Y-man__100","https://simulationhockey.com/member.php?action=profile&uid=3823",2019-03-13,2024-04-08,2494800,5869993,3,"Latvia",47,"Active","Right",77,"6ft 3in",210,"Ukraine (will represent Latvia in the IIHF)",14,3,9,"Toronto North Stars",2,0,"TOR","#195aa5","#ffffff","","",14,19,16,18,17,9,18,15,14,15,15,6,12,15,17,18,17,17,16,18,5,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oles Kobliska","",NA,24,NA,60,12,28,44,NA,NA,NA,NA,NA,18,NA,45,25,6,57,NA,7,16,40,32,NA,NA,NA,NA,2,NA,28,5,6,NA,NA,1390,NA,NA,-350,NA,NA,NA,NA,NA
193,"Tom Pedersen","S66","Left Wing",1851,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/193","tomtommen","https://simulationhockey.com/member.php?action=profile&uid=6210",2022-05-04,2024-04-14,932400,62800,8,"Norway",8,"Active","Right",81,"6ft 1in",210,"Bodø, Norway",30,1,1,"Calgary Dragons",1,0,"CGY","#a40000","#000000","#ffffff","#797979",17,18,19,19,16,12,18,17,14,17,16,11,5,18,17,17,17,17,17,17,5,9,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom Pedersen","Dan Boyle",NA,26,NA,65,12,56,141,NA,NA,NA,4,NA,18,NA,45,28,6,94,NA,2,16,40,83,NA,NA,NA,NA,2,NA,28,5,6,NA,NA,1587,1,NA,-414,NA,NA,NA,NA,NA
192,"Munko Aitmukhambetov","S66","Right Wing",825,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/192","Duff101","https://simulationhockey.com/member.php?action=profile&uid=4273",2019-10-29,2024-04-14,1357200,4693202,18,"Independent Russia",44,"Active","Left",24,"6ft 9in",300,"Northeastern Kazakhstan (Play internationally for Russia)",4,19,28,"Atlanta Inferno",56,0,"ATL","#BE1E2D","#ffdd00","#F26522","",15,12,15,17,8,10,15,17,16,15,14,12,5,16,14,10,15,14,16,17,5,5,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Munko Aitmukhambetov","Eurasian Brown Bear",NA,10,NA,NA,6,NA,7,NA,NA,NA,NA,NA,14,NA,6,NA,6,38,NA,5,16,25,46,NA,NA,NA,NA,2,27,NA,3,6,NA,NA,810,1,NA,-203,NA,NA,NA,NA,NA
191,"Rikkert Biemans","S66","Left Wing",1909,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/191","Katth","https://simulationhockey.com/member.php?action=profile&uid=3546",2018-12-18,2024-04-12,4701456,12860200,6,"Germany",86,"Active","Right",21,"6ft 1in",200,"Maaskantje, Netherlands",33,6,31,"Tampa Bay Barracuda",59,0,"TBB","#000000","#f499c2","#0ad2d2","#ffffff",15,18,17,20,17,12,18,18,17,17,15,12,5,18,16,16,18,17,17,18,5,11,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rikkert Biemans","TJ Oshie",NA,26,NA,65,12,56,149,NA,NA,NA,8,NA,18,NA,45,28,6,96,NA,7,16,40,82,28,NA,NA,NA,2,40,NA,5,6,NA,2,1599,NA,NA,-427,NA,NA,NA,NA,NA
190,"Fdam Aoote","S65","Right Defense",261,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/190","Guriinwoodo","https://simulationhockey.com/member.php?action=profile&uid=4032",2019-07-16,2022-09-07,82678,9205000,NA,"Canada",1,"IA","Right",52,"6ft 2in",220,"Whitby, Canada",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,12,9,9,10,14,12,14,12,11,5,14,11,12,13,10,14,13,5,5,7,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fdam Aoote","Adam Foote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,NA,NA,-89,-35,NA,NA,NA,NA
189,"Jayson Aittokallio","S65","Left Defense",1697,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/189","luke","https://simulationhockey.com/member.php?action=profile&uid=3103",2018-07-05,2024-04-14,53161920,831543463,5,"Czechia",346,"Active","Left",28,"6ft 5in",200,"Brno, Czech Republic",38,13,19,"New England Wolfpack",13,0,"NEW","#006a36","#ffffff","#717276","",5,17,18,17,12,17,17,17,15,17,17,17,5,17,15,16,18,17,18,18,5,10,6,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jayson Aittokallio","Joel Farabee",NA,26,NA,65,12,56,147,NA,NA,NA,4,NA,18,NA,45,28,6,95,NA,7,16,40,80,NA,NA,NA,NA,2,NA,28,5,6,NA,4,1682,NA,NA,-507,-168,NA,NA,NA,NA
188,"Seamus O'Slapahan","S65","Right Defense",1779,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/188","Z0REM","https://simulationhockey.com/member.php?action=profile&uid=4115",2019-07-29,2024-04-10,2160000,22206000,5,"Ireland",41,"Active","Right",37,"6ft 2in",230,"Killarney, Ireland",26,13,19,"New England Wolfpack",13,0,"NEW","#006a36","#ffffff","#717276","",5,17,17,17,13,16,17,18,13,17,17,17,5,19,17,17,18,17,17,18,5,7,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seamus O'Slapahan","",NA,26,NA,65,12,56,144,NA,NA,NA,NA,NA,18,NA,45,28,6,93,NA,6,16,40,76,28,NA,NA,NA,2,NA,NA,5,6,NA,1,1818,NA,6,-537,-181,NA,NA,NA,NA
187,"Wide Peepo Happy 3 Koivu","S65","Left Defense",1632,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/187","Hallsy","https://simulationhockey.com/member.php?action=profile&uid=279",2012-02-22,2024-04-14,6897312,112155000,2,"Japan",37,"Active","Left",69,"6ft 9in",250,"Regina, Canada",46,2,2,"Hamilton Steelhawks",1,0,"HAM","#253b50","#ffffff","#d1d3d4","#3e7098",5,17,17,19,11,15,17,19,14,16,17,16,5,18,15,15,18,15,17,18,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wide Peepo Happy 3 Koivu","Wide Peepo Happy",NA,26,NA,65,12,56,115,NA,NA,NA,NA,NA,18,NA,45,28,6,69,NA,5,16,40,58,NA,NA,NA,NA,2,NA,28,5,6,NA,NA,1693,NA,NA,-494,-167,NA,NA,NA,NA
186,"Pass Forfeit","S65","Left Defense",1816,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/186","esilverm","https://simulationhockey.com/member.php?action=profile&uid=2877",2017-11-27,2024-04-14,3578256,106620001,13,"France",86,"Active","Left",37,"6ft 4in",215,"Nice, France",25,11,11,"Los Angeles Panthers",5,0,"LAP","#006b7a","#eb7d0b","","",5,17,18,18,13,15,18,18,14,17,16,14,5,18,17,18,18,17,18,18,5,5,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pass Forfeit","Andrej Sustr",NA,26,NA,65,12,56,151,NA,NA,NA,NA,NA,18,NA,45,28,6,88,NA,5,16,40,87,NA,NA,NA,NA,2,NA,28,5,6,NA,NA,1855,1,8,-547,-185,NA,NA,NA,NA
184,"Aleksi Kettu","S65","Right Defense",1505,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/184","FuzzSHL","https://simulationhockey.com/member.php?action=profile&uid=3534",2018-12-18,2024-04-13,4096656,251698299,13,"France",96,"Active","Right",20,"6ft 5in",217,"Rauma, Finland (Plays for Sweden internationally)",1,11,11,"Los Angeles Panthers",5,0,"LAP","#006b7a","#eb7d0b","","",5,15,17,18,10,13,16,17,11,17,16,17,5,18,17,17,17,17,17,18,5,5,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aleksi Kettu","Sebastian Aho",NA,22,NA,55,12,56,93,NA,NA,NA,4,NA,14,NA,35,28,6,63,NA,2,16,40,60,NA,NA,NA,NA,2,NA,28,5,6,NA,NA,1567,1,3,-457,-156,NA,NA,NA,NA
181,"Rocky Baljoa","S65","Left Defense",289,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/181","RockyBaljoa","https://simulationhockey.com/member.php?action=profile&uid=6145",2022-03-23,2022-11-02,18258,7500000,NA,"Ireland",0,"IA","Right",95,"6ft 11in",250,"Dublin, Ireland",-136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,12,12,11,11,12,14,14,14,13,15,5,15,13,13,14,14,15,14,10,9,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rocky Baljoa","Rocky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425,NA,NA,-99,-39,NA,NA,NA,NA
179,"Luka Magic","S65","Center",272,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/179","lukamagic","https://simulationhockey.com/member.php?action=profile&uid=6122",2022-03-11,NA,NA,26340000,NA,"Ireland",0,"IA","Right",77,"6ft 1in",199,"Dublin, Ireland",-57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,15,15,14,12,15,11,10,10,10,5,11,11,12,10,11,14,14,11,5,7,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luka Magic","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,-93,-37,NA,NA,NA,NA
178,"C Jobin","S65","Center",230,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/178","reid","https://simulationhockey.com/member.php?action=profile&uid=4437",2020-01-13,2023-09-04,2800656,202549333,NA,"Unassigned",52,"IA","Right",53,"6ft 3in",215,"Melbourne, Australia",-40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,13,13,9,9,13,14,13,13,13,10,11,13,10,10,13,10,15,14,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C Jobin","Jeff Skinner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,NA,NA,-79,-31,NA,NA,NA,NA
174,"Manon Graves","S65","Left Wing",279,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/174","TheMoonlark","https://simulationhockey.com/member.php?action=profile&uid=6128",2022-03-12,2023-01-23,35842,20300000,NA,"USA",0,"IA","Left",35,"5ft 10in",180,"Salcha, United States",-94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,13,15,11,9,14,14,11,12,13,12,12,14,13,11,14,13,14,14,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manon Graves","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,NA,NA,-95,-37,NA,NA,NA,NA
173,"Ben Waters Jr.","S65","Left Defense",955,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/173","Waters","https://simulationhockey.com/member.php?action=profile&uid=2253",2016-07-21,2024-03-30,2300400,21747000,9,"Canada",72,"IA","Left",27,"6ft 2in",225,"Montreal, Canada",1,7,15,"Edmonton Blizzard",10,0,"EDM","#091e40","#33c2ef","#f5d606","",11,13,16,16,13,12,15,16,14,15,15,15,11,17,15,15,17,15,17,17,5,7,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ben Waters Jr.","Evan Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,NA,28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362,NA,NA,-323,-127,NA,NA,NA,NA
168,"Kezia MacKenzie","S65","Right Wing",959,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/168","blakec1414","https://simulationhockey.com/member.php?action=profile&uid=6158",2022-03-31,2024-03-31,565380,47142000,7,"Canada",4,"Active","Right",64,"6ft 5in",200,"Three Hills, Canada",0,4,27,"Baltimore Platoon",54,0,"BAP","#08102c","#ffffff","#6c1616","",13,17,15,17,15,12,16,16,15,15,14,9,5,15,15,15,17,16,16,16,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kezia MacKenzie","Andrew Mangiapane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1396,NA,NA,-325,-127,NA,NA,NA,NA
167,"Ricky Koivu","S65","Right Wing",1689,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/167","Gwdjohnson","https://simulationhockey.com/member.php?action=profile&uid=2269",2016-07-21,2024-04-14,9006768,79152600,21,"Canada",141,"Active","Right",40,"6ft 3in",212,"Montreal, Canada",29,22,34,"Philadelphia Forge",60,0,"PHI","#e88900","#a00400","#212020","",13,18,18,19,12,11,17,19,16,12,16,7,15,18,16,14,17,15,18,19,5,5,13,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ricky Koivu","Joel Armia",NA,22,NA,45,12,56,22,NA,NA,NA,7,NA,18,NA,45,28,6,70,NA,6,14,35,73,NA,NA,NA,NA,2,45,28,5,6,NA,6,1858,NA,NA,-533,-187,NA,NA,NA,NA
166,"Dan Baltisberger","S65","Left Wing",632,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/166","Segi","https://simulationhockey.com/member.php?action=profile&uid=3536",2018-12-18,2024-04-14,7761312,136033750,NA,"Switzerland",58,"IA","Left",34,"6ft 0in",203,"Urdorf, Switzerland",-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,16,14,17,16,12,16,15,10,15,14,10,7,15,15,15,15,15,15,13,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dan Baltisberger","Jonas Siegenthaler",NA,10,NA,10,6,28,NA,NA,NA,NA,NA,NA,2,NA,5,28,6,NA,NA,2,10,25,NA,NA,NA,NA,NA,2,NA,28,5,6,NA,NA,740,NA,NA,-207,-74,NA,NA,NA,NA
165,"Matsmith Söderberg-Tremblay","S65","Left Wing",1680,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/165","SDCore","https://simulationhockey.com/member.php?action=profile&uid=3732",2019-02-15,2024-04-14,5946912,173736500,7,"Sweden",108,"Active","Left",13,"6ft 4in",204,", Uknown",11,4,27,"Baltimore Platoon",54,0,"BAP","#08102c","#ffffff","#6c1616","",12,18,17,18,18,12,17,17,17,12,16,12,16,18,17,15,18,16,18,17,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matsmith Soderberg-Tremblay","Trevor Zegras",NA,26,NA,65,12,56,128,NA,NA,NA,NA,NA,14,NA,35,28,6,61,NA,7,14,35,35,NA,NA,NA,NA,2,11,28,5,6,NA,NA,1785,1,NA,-506,-174,NA,NA,NA,NA
164,"Tommy Westbrook (But this time i upd","S65","Center",939,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/164","Gooney","https://simulationhockey.com/member.php?action=profile&uid=2247",2016-07-21,2024-04-14,1627200,21273619,0,"Canada",120,"Active","Right",99,"6ft 2in",200,"New Jersey, Canada",15,15,21,"Buffalo Stampede",25,0,"BUF","#164833","#F9BB14","","",11,16,16,16,15,11,16,16,15,16,15,8,5,17,16,11,16,14,16,16,5,5,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tommy Westbrook (But this time i upd","stereo jeter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,5,NA,NA,NA,NA,2,NA,NA,5,6,NA,NA,1356,NA,NA,-317,-125,NA,NA,NA,NA
163,"Jolmi Koivu","S65","Right Wing",680,"2023-09-10T19:42:33.000Z","https://portal.simulationhockey.com/player/163","Good_Ole_Kimmy","https://simulationhockey.com/member.php?action=profile&uid=3145",2018-07-05,2024-01-27,5047056,15097000,NA,"Canada",62,"IA","Right",5,"6ft 1in",176,"Hallsy's Mom's House, Canada",-301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,16,16,17,14,12,16,17,15,15,15,6,9,17,15,10,16,15,16,17,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jolmi Koivu","Jake Bean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,-230,-91,NA,NA,NA,NA
